,1:distance importance,field num,in age field num,in age avg rank,in age follower num,out age follower num,trans field follower num,in age compete
130855,1.4249602538330595,403,65,54.333333333333336,2,0,1,1104
222601,1.4115723400277667,403,65,89.0,1,0,1,1104
293391,1.4211066149824592,403,65,66.66666666666667,1,0,1,1104
327130,1.4132078969893274,403,65,87.33333333333333,1,0,1,1104
472735,1.4499928594669895,403,63,8.333333333333334,0,1,2,991
593129,1.4222659147888679,403,65,61.0,1,0,1,1104
745071,1.4280146461570054,403,79,88.0,3,0,2,1241
836017,1.441656280139847,403,65,36.333333333333336,1,0,1,1104
921289,1.4211063382388343,403,98,129.66666666666666,1,0,1,1413
89305,1.4699817594380964,2808,98,565.6666666666666,2,0,2,1241
748262,1.477304474969916,2808,163,781.0,3,0,2,1413
850161,1.4084447298631875,677,53,97.33333333333333,1,0,1,991
16361,1.3969791224339323,2808,53,562.6666666666666,2,0,1,991
108265,1.432856987124509,89,52,34.0,1,0,1,1413
354631,1.4084447298631875,89,52,44.666666666666664,1,0,1,1413
510885,1.472098548875056,89,45,9.0,1,0,1,1241
180023,1.463700841562092,2808,163,927.0,6,0,2,1413
47246,1.4112420705265865,46,57,15.0,2,0,1,1241
500612,1.4323621706199035,46,57,4.666666666666667,1,0,1,1241
615937,1.416757470294252,46,57,13.0,0,0,1,1241
898946,1.4179102790548719,46,64,14.0,2,0,1,1413
170228,1.4084447298631875,2808,56,881.3333333333334,1,0,1,1104
677991,1.4192677027748644,406,185,66.33333333333333,0,1,2,1104
757665,1.4196509823623076,406,190,66.0,2,0,2,1241
740576,1.4084447298631875,28,23,6.0,0,0,1,706
126903,1.4084474662829236,403,60,41.0,1,0,1,854
107249,1.4315957597397324,677,71,69.66666666666667,1,0,1,1104
845668,1.4188189048410569,2808,56,756.0,2,0,2,1104
387095,1.4721778461846202,2808,163,834.0,3,0,1,1413
899223,1.4416239742100305,2808,163,1165.3333333333333,4,0,1,1413
953552,1.437032358770442,2808,163,1201.6666666666667,2,0,1,1413
918290,1.4338278285941273,2808,56,586.0,2,0,1,1104
242473,1.3958382058110634,101,83,23.666666666666668,1,0,2,854
298766,1.4390764014397972,2808,56,513.0,1,1,1,1104
48622,1.4084447298631875,677,36,77.33333333333333,1,0,1,854
503283,1.4484601119883556,2808,98,834.0,2,0,1,1241
763611,1.4120932357212765,2808,53,410.6666666666667,3,1,1,991
411745,1.4065662904028968,2808,56,902.0,3,0,2,1104
158540,1.5475094371476121,2808,227,385.3333333333333,2,0,2,1527
217641,1.597278699421564,2808,163,99.33333333333333,1,0,1,1413
724720,1.5825563170471488,2808,227,179.33333333333334,1,0,1,1527
503668,1.4081168858059767,677,53,129.33333333333334,2,0,1,991
158717,1.4084447298631875,229,77,43.0,1,0,1,991
48806,1.4455082169582603,208,53,102.0,1,0,1,1413
487038,1.5571115122944845,208,53,9.666666666666666,3,0,1,1413
280692,1.483710321868236,2808,98,459.3333333333333,0,0,1,1241
299429,1.444132915066585,2808,98,893.0,3,0,1,1241
74452,1.4014002353205188,677,36,96.66666666666667,2,0,1,854
802791,1.3912829413436312,162,122,31.333333333333332,0,4,2,573
86927,1.6479910977580892,2808,227,36.0,4,0,1,1527
831733,1.6102173075458774,2808,98,32.666666666666664,1,0,2,1241
35864,1.4465603710793913,2808,98,855.3333333333334,0,0,1,1241
496370,1.4084447298631875,208,40,101.66666666666667,0,0,1,1241
286530,1.5251071739252648,403,98,17.0,3,0,2,1413
243012,1.4362054339622523,2808,56,554.6666666666666,1,0,1,1104
836394,1.5675210401271324,2808,227,267.6666666666667,2,0,1,1527
854854,1.4841172557304254,2808,163,723.3333333333334,1,0,1,1413
20740,1.4335265246121682,141,54,7.666666666666667,1,0,1,1413
52736,1.3969791224339323,101,76,16.0,0,0,2,706
106514,1.4084447298631875,403,63,66.33333333333333,1,0,1,991
206465,1.45680785526131,2808,98,723.3333333333334,6,0,1,1241
484607,1.4670504467158352,2808,163,885.0,1,0,1,1413
132095,1.4084447298631875,2808,98,1295.3333333333333,1,0,1,1241
1518379,1.4084447298631875,208,40,94.66666666666667,1,0,1,1241
921598,1.4026998181785535,2808,163,1437.6666666666667,2,0,1,1413
8245,1.4270509768810729,2808,53,295.6666666666667,2,0,2,991
137401,1.4285716578825118,2808,53,282.6666666666667,1,0,1,991
562663,1.4292239728465774,2808,53,274.3333333333333,1,0,1,991
251210,1.4026827951208352,101,65,6.666666666666667,0,0,2,573
883345,1.4084447298631875,406,169,76.0,1,0,1,854
329232,1.5275591036362766,2808,163,476.0,6,0,1,1413
480956,1.5382054420393425,2808,163,402.3333333333333,1,0,1,1413
104147,1.4026998181785535,229,77,60.333333333333336,1,0,1,991
409337,1.4026998181785535,229,48,28.0,1,0,1,706
421122,1.3912829413436312,101,65,12.666666666666666,0,2,3,573
490769,1.4084447298631875,101,76,10.333333333333334,1,0,1,706
487663,1.451214843658581,2808,56,397.3333333333333,2,0,2,1104
796957,1.4084447298631875,2808,53,454.6666666666667,1,0,1,991
639621,1.4084447298631875,229,88,75.0,1,0,1,1241
778959,1.4084447298631875,229,88,72.66666666666667,1,0,1,1241
795054,1.4250280747502229,229,77,10.666666666666666,0,1,1,991
952834,1.4084447298631875,2808,98,1263.3333333333333,1,0,1,1241
289629,1.41060298367037,141,44,25.666666666666668,3,0,2,1104
755496,1.4707463205823779,2808,163,848.6666666666666,2,0,1,1413
746068,1.376550444148479,95,48,30.333333333333332,8,1,4,1104
502774,1.4041089065913444,2808,45,213.33333333333334,0,0,1,854
806822,1.4026998181785535,2808,53,519.6666666666666,2,0,1,991
897322,1.4244220672948351,2808,53,313.3333333333333,1,1,1,991
342691,1.4273149397540346,2808,56,660.6666666666666,1,0,1,1104
648097,1.4506364479814398,2808,98,807.3333333333334,1,0,1,1241
607094,1.491451306340237,2808,98,407.6666666666667,1,0,1,1241
810592,1.4631298011590377,2808,163,938.3333333333334,3,0,1,1413
222959,1.4562720049310414,2808,98,730.0,3,0,2,1241
6613,1.3856241125407067,81,29,33.333333333333336,2,2,2,1104
159406,1.4026998181785535,81,19,12.0,0,1,1,854
606043,1.4084447298631875,208,40,98.66666666666667,1,0,1,1241
145543,1.4084447298631875,406,155,63.0,1,0,1,706
1777836,1.4084447298631875,2808,56,844.6666666666666,1,0,1,1104
944933,1.423071498629817,2808,56,713.0,2,0,1,1104
26350,1.4084447298631875,28,43,2.0,1,0,1,1338
920117,1.4084447298631875,2808,53,448.6666666666667,1,0,1,991
153503,1.4155749645851667,406,178,65.0,2,0,1,991
694411,1.4084447298631875,141,44,30.333333333333332,0,0,1,1104
20319,1.3852506614755031,95,42,29.0,1,2,3,991
938878,1.4294860810255925,2808,53,271.6666666666667,0,0,1,991
74857,1.4084447298631875,2808,53,481.6666666666667,1,0,1,991
322642,1.453134951517448,46,50,1.3333333333333333,2,0,1,1104
840289,1.4026998181785535,2808,163,1439.0,2,0,1,1413
408531,1.4084588394106214,406,145,24.666666666666668,0,0,1,573
961152,1.4084447298631875,2808,163,1392.6666666666667,1,0,1,1413
109274,1.4085456090135562,2808,53,438.3333333333333,1,0,1,991
927795,1.5170409199756794,403,98,22.666666666666668,2,0,1,1413
760389,1.4431074046771233,89,45,16.666666666666668,2,0,1,1241
796914,1.4360420151952251,89,39,12.0,1,0,1,1104
545534,1.4640163114023466,2808,98,637.0,1,0,1,1241
752303,1.4803375553586073,2808,163,752.3333333333334,2,0,1,1413
854203,1.4981911225796567,2808,98,378.0,1,0,1,1241
12128,1.4892439129184956,677,112,62.0,4,0,2,1413
818254,1.4199085122189996,677,71,119.0,1,0,1,1104
847970,1.5065905878287316,2808,163,581.6666666666666,1,0,1,1413
166767,1.396978026979716,406,145,62.666666666666664,1,2,3,573
278644,1.4379104267996474,50,44,2.3333333333333335,0,1,1,991
569119,1.4262433995046138,50,48,8.333333333333334,0,1,1,1104
840215,1.4256457019250919,2808,56,677.3333333333334,0,1,1,1104
647670,1.4217659368027415,406,190,63.333333333333336,1,0,1,1241
359026,1.5309223445959668,229,88,5.666666666666667,1,1,1,1241
617536,1.4084447298631875,229,88,76.0,0,0,1,1241
42589,1.601144506308536,2808,163,89.66666666666667,2,0,2,1413
620056,1.5773446948855163,2808,163,183.0,6,0,1,1413
1113,1.5546748425386192,2808,227,339.6666666666667,1,0,1,1527
201983,1.5458785819427256,2808,163,360.3333333333333,3,0,1,1413
537444,1.6773940980262487,2808,227,18.666666666666668,2,0,1,1527
2006721,1.4297165620816832,2808,227,1087.3333333333333,1,0,1,1527
754219,1.4164496016611738,162,127,5.333333333333333,0,0,1,706
38805,1.522993421862899,677,71,2.3333333333333335,0,3,1,1104
845662,1.4666919909912637,677,112,81.66666666666667,4,0,1,1413
490860,1.5763017285467449,2808,163,189.33333333333334,2,0,1,1413
749571,1.5699315613982596,89,52,1.3333333333333333,1,0,1,1413
49797,1.4243273901467794,2808,56,696.3333333333334,2,0,1,1104
288154,1.4201516434211618,2808,56,745.6666666666666,4,0,1,1104
1498,1.5023357727232864,2808,163,608.0,3,0,1,1413
71373,1.4084447298631875,2808,163,1417.6666666666667,1,0,1,1413
297839,1.4084447298631875,2808,163,1410.0,1,0,1,1413
502989,1.4084447298631875,208,53,140.0,1,0,1,1413
591459,1.4377766150817861,208,53,108.0,2,0,2,1413
1163,1.4084447298631875,406,145,41.0,1,0,1,573
224925,1.6226571022506753,2808,163,45.666666666666664,1,0,1,1413
98819,1.4084447298631875,677,71,172.0,1,0,1,1104
368578,1.4084447298631875,2808,163,1406.3333333333333,1,0,1,1413
919812,1.4350441356485064,677,79,109.66666666666667,3,0,2,1241
198426,1.4342373597109153,677,112,168.0,1,0,1,1413
789514,1.3969791224339323,229,77,66.33333333333333,1,2,1,991
932299,1.4084447298631875,229,61,11.0,0,0,1,854
1016154,1.4084447298631875,81,23,12.666666666666666,1,0,1,991
847374,1.6156376569708837,2808,163,54.333333333333336,3,0,1,1413
949780,1.4877523151211673,2808,163,695.3333333333334,6,0,1,1413
782631,1.4084447298631875,95,34,3.6666666666666665,0,1,1,706
616296,1.6482813122603739,2808,227,35.0,4,0,1,1527
101415,1.491532449567494,2808,163,666.3333333333334,1,0,1,1413
597239,1.4212535039691527,2808,163,1336.3333333333333,1,0,1,1413
566984,1.416662683759629,208,40,88.0,2,0,2,1241
347151,1.5761819431557034,2808,163,190.33333333333334,3,0,3,1413
657329,1.4026998181785535,229,77,55.0,0,1,1,991
21009,1.4641879114279717,2808,98,632.0,2,0,1,1241
78758,1.4188111226162976,141,54,35.0,2,0,1,1413
414291,1.4084447298631875,403,65,95.33333333333333,0,1,1,1104
756959,1.4515193485132623,403,63,7.0,0,1,1,991
759224,1.434262660313602,403,65,42.666666666666664,0,2,2,1104
487012,1.4084447298631875,2808,45,183.66666666666666,1,0,1,854
812388,1.46489069174602,2808,163,910.3333333333334,1,0,1,1413
450991,1.5696932835046231,2808,227,259.0,1,0,1,1527
117990,1.3968927768986745,229,77,69.33333333333333,2,0,3,991
955009,1.4084447298631875,229,35,1.3333333333333333,0,1,1,573
414506,1.4084447298631875,229,93,81.0,1,0,1,1413
246169,1.503160097671789,2808,163,599.3333333333334,3,0,2,1413
753833,1.47603053967812,2808,163,795.3333333333334,3,0,2,1413
868616,1.5658021074417825,2808,163,246.33333333333334,6,0,1,1413
988627,1.5386246797549188,2808,163,399.6666666666667,2,0,1,1413
97384,1.5101207543586044,2808,227,585.6666666666666,7,0,1,1527
520583,1.5817275787165126,2808,163,158.33333333333334,4,0,1,1413
185383,1.502694716489357,2808,227,632.6666666666666,1,0,1,1527
69520,1.4084447298631875,677,36,74.0,1,0,1,854
103033,1.4114330561915827,677,53,88.0,2,0,1,991
811598,1.4084447298631875,677,36,54.333333333333336,1,0,1,854
216586,1.4164344301164302,403,65,77.33333333333333,0,0,1,1104
667584,1.6111019788958687,95,59,1.0,3,0,2,1413
371530,1.4197204270275967,229,77,16.0,1,0,1,991
796710,1.4228789854618966,677,53,57.333333333333336,1,0,1,991
201958,1.4180870366246379,2808,98,1195.3333333333333,1,0,1,1241
35719,1.426337134298485,2808,56,671.0,2,1,1,1104
601421,1.4084447298631875,208,40,99.66666666666667,1,0,1,1241
178135,1.4026998181785535,89,33,18.333333333333332,0,1,1,991
122037,1.4084447298631875,81,41,19.0,1,0,1,1413
731975,1.4084447298631875,28,23,7.0,0,0,1,706
641709,1.6054953422395115,2808,163,78.33333333333333,1,0,1,1413
118979,1.579530489879822,2808,163,170.66666666666666,1,0,1,1413
615304,1.5179398084294018,2808,163,519.3333333333334,2,0,1,1413
949211,1.4084447298631875,2808,98,1264.3333333333333,1,0,1,1241
938638,1.4673282111005668,2808,98,592.6666666666666,5,0,1,1241
492521,1.4084447298631875,2808,53,461.6666666666667,0,1,1,991
14263,1.4154020703578543,406,185,76.66666666666667,1,0,2,1104
485525,1.5222430385159098,2808,163,501.3333333333333,1,0,1,1413
450786,1.4590943237134957,208,53,85.0,1,0,1,1413
928160,1.4173171883446956,208,53,124.0,1,0,1,1413
625278,1.5494650031877035,2808,163,334.0,2,0,1,1413
32401,1.4362279145833023,2808,56,553.0,2,0,1,1104
527024,1.4366017304455856,2808,56,545.0,1,0,1,1104
315909,1.3883729109179879,406,145,73.0,2,0,3,573
174132,1.429961822635877,2808,56,631.3333333333334,1,1,1,1104
140553,1.4026998181785535,229,35,16.666666666666668,1,0,1,573
459027,1.4026998181785535,229,48,27.0,2,0,1,706
6232,1.4635242577482108,208,40,51.333333333333336,1,0,1,1241
232598,1.5732986201481887,2808,163,204.0,1,0,1,1413
495288,1.469931161840522,2808,163,856.3333333333334,1,0,1,1413
128141,1.4633753302445576,2808,98,648.3333333333334,1,1,2,1241
921542,1.445744989135815,2808,98,873.0,2,0,2,1241
890724,1.4084447298631875,677,53,95.66666666666667,0,0,1,991
151666,1.4084447298631875,28,26,8.0,0,0,1,854
757070,1.4289458752771254,2808,56,644.3333333333334,1,0,1,1104
813463,1.439530841970551,2808,56,509.3333333333333,1,0,1,1104
31606,1.4560281215648514,2808,163,1015.0,7,0,1,1413
931231,1.4084447298631875,141,54,39.666666666666664,1,0,1,1413
78532,1.4232836233923252,141,44,14.0,1,0,1,1104
479548,1.4084447298631875,141,34,19.333333333333332,1,0,1,991
758920,1.4026998181785535,141,34,28.0,2,0,1,991
919928,1.3969791224339323,141,34,34.0,3,0,1,991
744075,1.4026833451655596,81,41,21.333333333333332,2,0,2,1413
803757,1.4164906467521465,403,65,75.66666666666667,0,0,1,1104
135059,1.4084447298631875,2808,53,477.3333333333333,1,0,1,991
96944,1.4198806404169422,403,63,38.0,0,1,1,991
812101,1.4084447298631875,208,53,135.33333333333334,1,0,1,1413
1536402,1.4084447298631875,208,40,93.66666666666667,1,0,1,1241
103447,1.4084447298631875,2808,98,1297.0,1,0,1,1241
520215,1.4248319697588336,2808,56,688.0,2,0,1,1104
186545,1.4084447298631875,2808,227,1151.0,1,0,1,1527
595768,1.566495555690411,2808,163,242.0,3,0,1,1413
412393,1.4084447298631875,2808,163,1404.6666666666667,1,0,1,1413
919853,1.4084447298631875,2808,53,449.6666666666667,1,0,1,991
847305,1.4356155928623462,229,93,33.666666666666664,1,0,1,1413
85806,1.4026998181785535,2808,45,224.0,0,1,1,854
143559,1.4084447298631875,229,82,65.33333333333333,1,0,1,1104
396154,1.423438775904454,677,53,56.333333333333336,1,0,1,991
125506,1.4854511096528134,677,112,69.66666666666667,3,0,1,1413
494746,1.4468419458872301,677,79,79.0,0,0,1,1241
159791,1.4170169072323258,406,169,42.666666666666664,1,0,1,854
47401,1.4084447298631875,406,169,90.33333333333333,0,1,1,854
85038,1.5604160850636606,2808,227,302.6666666666667,2,0,1,1527
233147,1.6056368612585041,2808,163,77.33333333333333,1,0,1,1413
169856,1.4036612189830695,101,85,21.666666666666668,3,0,2,991
412710,1.5079938775743449,2808,98,340.6666666666667,3,0,2,1241
667622,1.4084447298631875,677,71,156.0,1,0,1,1104
1913210,1.4084447298631875,406,185,92.66666666666667,1,0,1,1104
299840,1.4084447298631875,677,71,163.66666666666666,1,0,1,1104
787696,1.4084447298631875,2808,98,1272.3333333333333,1,0,1,1241
825032,1.3969791224339323,406,145,58.0,2,0,1,573
303651,1.421889872742967,141,44,15.0,1,0,1,1104
100659,1.5121603550616773,2808,163,546.6666666666666,1,0,1,1413
424928,1.4084447298631875,677,36,63.666666666666664,1,0,1,854
68898,1.4084447298631875,81,14,4.333333333333333,0,1,1,706
101628,1.4086066910706327,406,155,46.666666666666664,1,0,1,706
109367,1.4026998181785535,229,61,42.333333333333336,2,0,2,854
16132,1.5509480433991405,2808,163,326.0,1,0,1,1413
509156,1.5669412266101133,2808,163,240.0,1,0,1,1413
791734,1.5563239683528924,2808,163,295.3333333333333,1,0,1,1413
855232,1.517567992860584,2808,163,523.6666666666666,1,0,1,1413
48123,1.4588410293871967,2808,98,695.6666666666666,1,0,1,1241
919603,1.5177388420112272,2808,163,521.3333333333334,4,0,1,1413
238245,1.4059774185641662,46,64,17.666666666666668,3,0,1,1413
621101,1.480500991908085,2808,98,477.3333333333333,0,0,1,1241
755745,1.4901969290297248,2808,163,673.3333333333334,1,0,1,1413
333903,1.4456943621053078,2808,98,875.6666666666666,1,0,1,1241
297849,1.4084447298631875,2808,53,469.3333333333333,0,0,1,991
225754,1.4084594290081625,101,83,15.0,0,0,1,854
193444,1.4930223665928681,208,53,43.666666666666664,1,0,1,1413
852665,1.4225052447181539,406,178,45.333333333333336,0,1,1,991
528895,1.4084447298631875,2808,98,1278.6666666666667,0,0,1,1241
285232,1.668160350786033,2808,163,16.666666666666668,5,0,1,1413
514563,1.6006249986966772,2808,163,92.0,3,0,1,1413
11970,1.4026998181785535,208,30,53.666666666666664,1,1,2,1104
552576,1.4084447298631875,677,71,159.0,0,1,1,1104
802264,1.4084447298631875,46,45,6.666666666666667,1,0,1,991
40294,1.4775465739363527,2808,163,779.3333333333334,1,0,1,1413
843259,1.43182492471645,677,145,166.66666666666666,1,0,1,1527
38061,1.470647648067834,2808,98,561.0,0,0,1,1241
299567,1.4084447298631875,2808,98,1285.6666666666667,0,0,1,1241
944293,1.5839909222803337,2808,163,148.0,3,0,1,1413
1312035,1.4026998181785535,229,93,90.0,2,0,1,1413
202344,1.4084447298631875,677,71,166.66666666666666,1,0,1,1104
814871,1.4460560169896406,2808,163,1116.3333333333333,3,0,1,1413
769523,1.4084447298631875,677,36,56.0,1,0,1,854
395187,1.4562552452834745,2808,98,731.0,0,0,1,1241
318085,1.6228776762769614,2808,227,55.666666666666664,3,0,2,1527
90124,1.4540154201011397,208,40,59.666666666666664,1,0,1,1241
1811373,1.4084447298631875,2808,56,843.6666666666666,0,0,1,1104
172582,1.564768543198243,2808,227,282.0,4,0,1,1527
322339,1.4231414632101038,403,65,57.666666666666664,2,0,1,1104
164686,1.5144568696901015,2808,163,535.3333333333334,4,0,1,1413
286866,1.4084447298631875,229,82,59.666666666666664,1,0,1,1104
987481,1.4084447298631875,229,61,9.666666666666666,0,0,1,854
574033,1.4585122805785145,2808,56,324.3333333333333,1,1,1,1104
46214,1.4084447298631875,403,49,11.666666666666666,0,0,1,573
290414,1.4084447298631875,403,60,44.333333333333336,1,0,1,854
769486,1.4634627882313918,2808,98,647.3333333333334,2,0,1,1241
107247,1.4084447298631875,406,178,97.0,1,0,1,991
841950,1.4084447298631875,677,71,149.66666666666666,1,0,1,1104
6855,1.402700024547772,229,77,51.333333333333336,0,1,1,991
896817,1.4084447298631875,2808,53,450.6666666666667,0,0,1,991
312126,1.4251377902745572,677,112,194.33333333333334,1,0,1,1413
869487,1.4084447298631875,23,15,2.3333333333333335,0,0,1,573
926115,1.406102959403773,406,169,97.66666666666667,1,0,1,854
138407,1.4145899485261082,677,53,75.66666666666667,1,0,2,991
925450,1.4468784548204456,2808,53,139.0,1,0,1,991
15158,1.5213556482134687,677,112,20.666666666666668,1,0,1,1413
68896,1.4405554311757132,677,145,148.66666666666666,2,0,1,1527
189641,1.4084447298631875,208,21,12.666666666666666,1,0,1,991
955647,1.4084447298631875,23,26,4.333333333333333,0,0,1,854
451183,1.4084447298631875,95,42,12.333333333333334,0,1,1,991
69761,1.4084648938587152,81,23,11.666666666666666,0,0,1,991
30664,1.4084447298631875,406,155,67.66666666666667,1,0,1,706
831448,1.4475271417579367,2808,56,428.3333333333333,0,2,1,1104
90945,1.415097220944404,2808,53,383.6666666666667,1,0,1,991
1950198,1.4026998181785535,28,17,5.333333333333333,0,0,2,573
551115,1.5050865070309856,677,145,48.0,1,0,1,1527
819946,1.4084447298631875,677,71,150.66666666666666,0,1,1,1104
277977,1.4084447298631875,229,48,13.333333333333334,1,0,1,706
26952,1.4421129208467556,89,59,21.0,2,0,1,1527
201667,1.4084447298631875,89,45,45.666666666666664,1,0,1,1241
89058,1.4264805635087046,677,71,93.0,1,0,1,1104
230111,1.4378179444013468,95,55,7.333333333333333,0,0,1,1241
58934,1.5647558529467696,2808,163,250.66666666666666,1,0,1,1413
343455,1.5597293134531864,2808,163,274.0,2,0,1,1413
741236,1.510982416765611,208,53,31.333333333333332,3,0,2,1413
886961,1.6018226110538527,2808,163,87.0,1,0,1,1413
45560,1.6042795621963168,2808,227,103.33333333333333,1,0,1,1527
947752,1.4909979423657707,403,98,48.666666666666664,1,0,1,1413
159655,1.5126884791051887,2808,163,545.0,2,0,1,1413
175379,1.53451121848816,2808,163,429.6666666666667,2,0,1,1413
382565,1.529881079704177,2808,163,456.6666666666667,1,0,1,1413
400815,1.537269735308914,2808,163,411.0,1,0,1,1413
118791,1.5294934201191355,403,98,15.333333333333334,1,0,1,1413
178621,1.4475748616922273,2808,98,842.3333333333334,1,0,2,1241
6143,1.4100535861177668,406,178,83.33333333333333,0,3,3,991
333766,1.4633745748309783,2808,98,649.3333333333334,1,0,1,1241
953875,1.4026998181785535,2808,56,927.0,1,0,1,1104
552325,1.403335505697685,229,61,32.333333333333336,1,0,1,854
382734,1.4084447298631875,162,131,27.0,1,0,1,854
253397,1.4027018233127422,81,29,21.333333333333332,2,0,1,1104
253408,1.456693215991034,2808,98,724.3333333333334,4,0,1,1241
618230,1.4084447298631875,2808,56,862.3333333333334,0,0,1,1104
50520,1.4084447298631875,677,53,123.33333333333333,1,0,1,991
48757,1.4084447298631875,677,71,175.66666666666666,1,0,1,1104
146796,1.4185531474211523,677,79,175.0,1,0,1,1241
787940,1.4176247817663459,677,79,176.33333333333334,1,0,1,1241
185543,1.4636031129500024,2808,98,645.3333333333334,1,0,1,1241
226556,1.4429880746462254,2808,98,904.6666666666666,1,0,1,1241
509524,1.4182496238841424,2808,53,365.0,1,0,1,991
308625,1.4084447298631875,229,77,34.0,0,0,1,991
309068,1.4084447298631875,229,82,57.333333333333336,1,0,1,1104
169099,1.495985941483339,2808,98,386.0,2,0,2,1241
84258,1.4579327200946275,2808,98,709.0,1,0,1,1241
591620,1.4084447298631875,229,35,4.666666666666667,1,0,1,573
176332,1.530717274680149,2808,163,450.0,3,0,1,1413
674600,1.4084447298631875,2808,56,860.6666666666666,1,0,1,1104
158888,1.4580382140028025,208,53,86.0,2,0,1,1413
919282,1.4489788941034116,2808,56,416.6666666666667,2,0,1,1104
146551,1.4570366710602585,208,40,56.0,1,0,1,1241
196370,1.4084447298631875,208,40,103.33333333333333,1,0,1,1241
385766,1.4622982647019542,162,140,1.6666666666666667,0,0,1,1104
200448,1.4084447298631875,677,36,71.0,0,1,1,854
24113,1.4084447298631875,2808,163,1419.3333333333333,1,0,1,1413
160428,1.4084447298631875,141,44,36.0,1,0,1,1104
73914,1.4131851673639442,677,36,44.333333333333336,1,0,1,854
69348,1.419531923490188,406,155,20.333333333333332,0,1,1,706
519715,1.4027021664222115,406,155,81.0,0,1,1,706
36934,1.4084738551129792,406,169,72.0,1,0,1,854
169124,1.4184873286010005,406,178,55.0,1,0,1,991
199229,1.4084447298631875,403,49,10.666666666666666,0,0,1,573
393031,1.4231580568290925,2808,53,327.6666666666667,1,1,1,991
28619,1.4084447298631875,677,71,177.66666666666666,1,0,1,1104
491174,1.4649461729422935,2808,163,909.3333333333334,1,0,1,1413
6563,1.4084534858340831,406,169,73.33333333333333,1,0,1,854
349180,1.4084447298631875,2808,56,871.0,1,0,1,1104
176256,1.5557376555313562,2808,227,333.0,1,0,1,1527
17937,1.4204278093150162,162,134,11.666666666666666,0,1,1,991
295976,1.423972196281479,162,146,14.666666666666666,1,0,1,1241
200777,1.3967775288488045,162,127,41.0,3,0,3,706
720786,1.4084447298631875,406,145,30.0,1,0,1,573
38100,1.4084447298631875,162,127,25.333333333333332,0,0,1,706
331473,1.4084447298631875,406,185,95.33333333333333,1,0,1,1104
164189,1.5138027723264682,2808,163,542.0,1,0,1,1413
257160,1.4496589670709326,2808,163,1085.3333333333333,4,0,1,1413
127889,1.4116439536181076,89,45,41.666666666666664,0,0,1,1241
86750,1.4026998181785535,406,178,115.66666666666667,2,0,2,991
603036,1.4164162404354899,677,20,12.0,1,0,1,706
892586,1.4084447298631875,2808,56,854.6666666666666,0,0,1,1104
14724,1.4228890978238018,2808,98,1147.0,1,0,1,1241
753104,1.4167841753445352,81,23,7.0,1,0,1,991
568622,1.4084447298631875,406,155,56.0,1,0,1,706
769388,1.4084447298631875,406,145,27.666666666666668,0,0,1,573
800475,1.446812605734595,677,112,133.33333333333334,2,0,1,1413
960874,1.441428749302595,677,79,89.0,1,0,1,1241
22875,1.4233972346472679,2808,163,1319.3333333333333,2,0,1,1413
105030,1.5038631147960524,2808,227,624.6666666666666,1,0,1,1527
107556,1.5509822377761266,2808,163,325.0,1,0,1,1413
313128,1.427655428684973,81,35,8.666666666666666,2,0,2,1241
66276,1.4084447298631875,229,35,10.666666666666666,0,0,1,573
104741,1.4026998181785535,229,61,43.333333333333336,2,0,2,854
176360,1.4569214024137631,403,98,82.66666666666667,1,0,2,1413
476645,1.4084447298631875,141,34,20.333333333333332,1,0,1,991
347451,1.5600625116883278,2808,227,305.0,1,0,1,1527
136124,1.4836540888145187,208,53,60.0,2,0,1,1413
406657,1.5855042493653675,2808,163,141.66666666666666,1,0,1,1413
290775,1.4218788594389136,406,155,18.0,0,0,1,706
523661,1.4084488625435063,403,60,38.333333333333336,0,0,1,854
213273,1.4084447298631875,2808,98,1289.3333333333333,1,0,1,1241
793898,1.453738920551159,2808,98,767.0,1,0,1,1241
125829,1.4925760766194376,2808,227,680.0,1,0,1,1527
147481,1.4084447298631875,208,53,144.66666666666666,1,0,1,1413
340364,1.4084447298631875,677,71,162.66666666666666,1,0,1,1104
228058,1.4249030594122643,406,178,36.0,0,1,1,991
358055,1.4026998181785535,677,112,236.66666666666666,2,0,1,1413
829033,1.4338332539088856,2808,56,585.0,0,0,1,1104
5366,1.4084447298631875,229,61,29.666666666666668,0,1,1,854
247004,1.4084447298631875,229,77,41.0,0,0,1,991
248885,1.4084447298631875,229,77,40.0,0,0,1,991
267435,1.4084447298631875,403,98,142.33333333333334,1,0,1,1413
335937,1.4084447298631875,229,61,17.0,0,1,1,854
761478,1.4084447298631875,406,169,77.66666666666667,1,0,1,854
337015,1.4084447298631875,406,169,81.66666666666667,1,0,1,854
85445,1.4084447298631875,677,36,73.0,0,0,1,854
107466,1.4200955801967519,403,65,70.33333333333333,1,2,1,1104
252026,1.4189445863350802,406,155,22.666666666666668,1,0,1,706
214383,1.4327606404665685,2808,56,602.3333333333334,1,0,1,1104
194578,1.4026998181785535,2808,98,1339.0,2,0,1,1241
243777,1.4084447298631875,162,127,22.333333333333332,1,0,1,706
11620,1.4084447298631875,2808,53,487.0,1,0,1,991
120067,1.4084447298631875,229,82,66.33333333333333,1,0,1,1104
362922,1.4084447298631875,229,77,31.0,1,0,1,991
477001,1.4259790352620145,2808,98,1109.6666666666667,2,0,2,1241
604924,1.4085305586285537,677,53,93.33333333333333,1,0,1,991
