,1:distance importance,field num,in age field num,in age avg rank,in age follower num,out age follower num,trans field follower num,in age compete,score
127766,1.409964092,162,131,17.66666667,0,2,2,854,0.000163505
568368,1.417711382,162,127,3.666666667,0,1,2,706,0.00016158
614982,1.431035296,2808,56,618.3333333,1,0,1,1104,0.000128791
813485,1.365822171,162,122,44.66666667,6,0,1,573,0.000155284
380235,1.417074646,677,79,177.3333333,2,0,1,1241,0.000112984
20862,1.432129908,2808,56,605.3333333,2,0,1,1104,0.000130534
580058,1.458536291,403,79,52.33333333,4,0,1,1241,0.000123298
373592,1.422441101,677,112,201.6666667,2,0,1,1413,0.000113489
662797,1.434586544,677,112,166.3333333,6,0,2,1413,0.00015135
828740,1.391282941,141,10,7.333333333,2,1,3,706,0.000186081
828756,1.402699818,81,14,5.666666667,1,1,2,706,0.000155413
669303,1.396304511,2808,53,564.6666667,2,3,1,991,0.000156486
639789,1.385611577,406,145,75.33333333,2,2,2,573,0.000174274
919846,1.454257722,2808,98,763.3333333,1,0,1,1241,0.000125493
168993,1.396979122,2808,56,969.6666667,3,0,1,1104,0.000123426
166291,1.535538215,2808,163,424.3333333,6,0,3,1413,0.000200811
1055285,1.462543784,677,112,91.66666667,5,0,1,1413,0.000128041
88035,1.452687772,677,112,114.6666667,2,0,1,1413,0.000117762
333447,1.402699818,677,71,195.3333333,1,1,1,1104,0.00011614
322279,1.40844473,95,27,3,1,0,1,573,0.000137571
354189,1.40844473,229,48,10,0,1,1,706,0.000134545
69402,1.3944186,141,34,36.66666667,3,0,3,991,0.000177594
647834,1.431516731,2808,56,615.6666667,0,1,1,1104,0.00013126
198302,1.420160666,2808,98,1175.666667,8,0,1,1241,0.000142709
931567,1.40844473,2808,45,173,1,0,1,854,0.000149863
807068,1.402699818,229,77,54,0,2,1,991,0.000132374
59699,1.40844473,229,48,20,0,0,1,706,0.000131165
40695,1.402699818,50,30,4,2,0,2,573,0.000159358
369389,1.40844473,162,122,14.33333333,1,0,1,573,0.000143771
51740,1.396979122,28,32,7.333333333,1,1,2,1104,0.000144439
333539,1.43924285,38,44,6.666666667,5,0,3,1413,0.00017861
672269,1.444062495,162,140,5,0,1,1,1104,0.000130747
851639,1.396977494,28,29,9.333333333,1,2,2,991,0.000153936
861757,1.42604769,2808,56,674.6666667,0,1,1,1104,0.000129557
293897,1.40844473,677,71,164.6666667,0,0,1,1104,0.000113721
795841,1.40844473,677,71,152,0,0,1,1104,0.000114347
3099573,1.442053009,89,59,22,1,0,1,1527,0.000113283
123754,1.455322522,2808,56,356.6666667,0,1,1,1104,0.000139593
459616,1.40609371,2808,56,906,2,2,2,1104,0.000155357
585896,1.491901111,2808,163,663.6666667,2,0,1,1413,0.000136559
1006765,1.395839689,2808,53,568.6666667,2,4,2,991,0.000188422
33666,1.425582957,2808,56,679.3333333,1,1,2,1104,0.000151859
219655,1.432964827,2808,56,597.6666667,1,0,1,1104,0.000129415
2273,1.402127204,46,45,11.33333333,1,0,2,991,0.000144498
11028,1.391282941,50,30,6,0,1,3,573,0.000188868
6310,1.558352178,2808,163,284.3333333,4,0,1,1413,0.000152659
208997,1.421669023,2808,53,343.3333333,1,0,1,991,0.000140283
650525,1.408448353,403,55,19.33333333,0,1,1,706,0.000134903
108446,1.396979122,229,48,36.66666667,0,3,1,706,0.000152917
894831,1.396979308,229,82,84.33333333,1,1,1,1104,0.00012061
20760,1.505342553,403,79,17.33333333,2,0,1,1241,0.000119736
248920,1.511299635,403,98,27.66666667,6,0,2,1413,0.000154328
32433,1.459993314,2808,98,682.6666667,2,0,1,1241,0.000129063
199090,1.40844473,101,85,20,0,1,1,991,0.000126272
951374,1.432442254,141,54,9.333333333,1,0,1,1413,0.000114098
139709,1.401893308,403,60,52.33333333,1,1,1,854,0.000128514
679219,1.46389824,2808,56,284.6666667,1,0,1,1104,0.000139913
341672,1.532754019,2808,98,254,2,5,2,1241,0.000210073
956268,1.436473884,2808,98,984.3333333,1,0,1,1241,0.000120286
987922,1.435895512,89,45,23.33333333,1,0,2,1241,0.000139104
96142,1.402699818,229,82,80.66666667,1,0,1,1104,0.000117594
38291,1.40844473,2808,56,889.6666667,0,1,1,1104,0.000124051
111963,1.466223487,2808,98,610,1,0,2,1241,0.000151567
608135,1.424096792,406,190,56.66666667,0,0,1,1241,0.000132093
198922,1.397070533,2808,45,242.6666667,3,0,1,854,0.00015046
320442,1.38322273,2808,98,1417.666667,1,0,1,1241,0.000114178
82037,1.419103041,406,155,21.33333333,1,0,1,706,0.000142766
18137,1.415632878,406,169,48.33333333,1,0,1,854,0.000138497
58360,1.424424944,162,140,11.66666667,1,0,1,1104,0.000128023
179335,1.39093596,229,61,56.66666667,0,4,2,854,0.000181164
37865,1.397015886,229,77,64.66666667,1,1,1,991,0.000124179
91879,1.396979122,229,77,68.33333333,3,0,1,991,0.000124521
108554,1.391282941,229,61,54.33333333,2,1,1,854,0.000129383
248452,1.402741541,229,61,34,2,0,1,854,0.00012733
565634,1.366455008,229,77,85,4,2,2,991,0.00015881
903009,1.379916016,229,61,63.66666667,2,4,3,854,0.000208614
97949,1.42899976,2808,53,278.6666667,1,0,1,991,0.000142565
90169,1.42137605,677,53,61.33333333,1,0,1,991,0.000121344
900349,1.424250552,677,53,54,1,0,1,991,0.000121707
803752,1.40844473,28,23,5,0,0,1,706,0.00013083
163577,1.408448863,403,60,39.33333333,0,1,1,854,0.00012854
367417,1.440855864,677,71,40.66666667,1,0,1,1104,0.000120529
77306,1.40844473,141,44,37.66666667,1,0,1,1104,0.000116963
144538,1.396979122,2808,56,970.6666667,3,0,2,1104,0.000146305
247824,1.519921272,677,79,11.66666667,1,0,1,1241,0.000119934
59503,1.424523083,677,71,101.3333333,1,0,1,1104,0.00011748
29609,1.40844473,406,145,40,0,0,1,573,0.00014552
639056,1.535984234,2808,163,421.3333333,11,0,1,1413,0.000181684
757335,1.413451704,28,29,5,1,1,2,991,0.000146995
757177,1.469006491,2808,56,244.3333333,0,0,1,1104,0.000140828
923801,1.417806759,2808,53,370.6666667,2,0,2,991,0.000160882
194380,1.402699818,229,82,77.66666667,2,0,1,1104,0.000119199
468632,1.402699818,229,88,94.33333333,2,0,1,1241,0.000116105
822874,1.402699818,229,77,53,1,0,1,991,0.000121634
268161,1.40844473,229,88,84,1,0,1,1241,0.000115153
741731,1.40844473,229,93,77.33333333,1,0,1,1413,0.00011397
227697,1.592013138,2808,163,115,4,0,1,1413,0.000158558
482572,1.435385912,2808,53,217.6666667,1,0,1,991,0.000144782
605965,1.431573533,2808,56,614.6666667,1,0,1,1104,0.000128901
783025,1.40844473,101,65,4.333333333,1,0,1,573,0.000139112
927373,1.457413005,2808,98,715.6666667,3,0,1,1241,0.000130284
288830,1.391282941,229,61,53.33333333,0,2,2,854,0.000156626
170879,1.547288771,2808,227,386.3333333,6,0,1,1527,0.00016669
670226,1.559374344,2808,227,313,8,0,2,1527,0.000193838
800926,1.408988918,2808,53,432.6666667,1,2,1,991,0.000147509
217792,1.408671336,2808,45,167,2,2,1,854,0.000160771
773407,1.419100104,406,178,52.33333333,1,0,1,991,0.000135795
25778,1.413348487,677,71,136,2,1,1,1104,0.000120444
746915,1.438387533,2808,56,521.3333333,0,0,1,1104,0.000131218
597736,1.536895671,208,53,18.66666667,9,0,3,1413,0.000194573
80649,1.473613383,2808,227,809,5,0,1,1527,0.00015264
216212,1.40844473,2808,56,877,0,1,1,1104,0.000124343
918569,1.499811685,208,53,37.66666667,2,0,1,1413,0.000114134
158849,1.453192862,208,53,93.33333333,6,0,2,1413,0.000148284
759998,1.462010906,208,53,83.66666667,3,0,2,1413,0.000138607
130036,1.410751441,2808,53,420.6666667,2,1,1,991,0.000141753
133528,1.402866812,2808,56,925.3333333,2,0,1,1104,0.000122141
57497,1.446998485,2808,56,433.3333333,0,1,1,1104,0.00013699
355412,1.538114337,2808,163,403.3333333,10,0,1,1413,0.000176029
921384,1.40844473,162,131,22.33333333,1,0,1,854,0.000133372
793664,1.402917201,677,71,187.3333333,1,3,1,1104,0.000138577
665944,1.417329376,406,178,56.33333333,1,0,1,991,0.000135619
786080,1.404592595,406,155,76,0,1,2,706,0.00016266
583723,1.396979122,50,30,5,1,0,2,573,0.000158147
818366,1.40844473,50,48,16.66666667,1,0,1,1104,0.000118181
28002,1.553443507,2808,227,344.6666667,5,0,1,1527,0.000164357
178799,1.577449946,2808,163,182,2,0,2,1413,0.000170697
923323,1.595901236,2808,163,106.3333333,3,0,1,1413,0.00015644
82639,1.402699818,229,61,45.33333333,0,2,2,854,0.000156935
555695,1.402701155,229,88,90,2,0,2,1241,0.000140383
801762,1.402170602,403,60,51.33333333,1,0,2,854,0.000147946
273105,1.400523078,406,178,124.3333333,3,2,2,991,0.000166227
128266,1.423789332,2808,53,322.6666667,0,0,1,991,0.000140438
185440,1.411754167,38,21,8,0,2,1,991,0.000131628
1431398,1.417889039,38,32,11.66666667,1,1,2,1104,0.000144262
894664,1.40844473,95,34,2.333333333,0,0,1,706,0.000131269
355555,1.441412667,2808,98,927.6666667,6,0,2,1241,0.00015726
856451,1.456154158,2808,98,733,2,0,1,1241,0.000127679
168110,1.466190949,2808,163,895.6666667,1,0,1,1413,0.00012958
289599,1.55960509,2808,163,276,5,0,1,1413,0.000156064
577261,1.402699818,23,21,8,1,0,2,706,0.00015276
314346,1.379964665,403,49,23,2,0,1,573,0.000139305
10982,1.445137501,2808,98,884.3333333,7,0,1,1241,0.000141925
75394,1.420599263,2808,98,1171.333333,7,0,1,1241,0.000137135
843106,1.40844473,2808,45,177.6666667,1,0,1,854,0.000149693
169578,1.402699818,229,88,97,2,0,1,1241,0.000115969
468911,1.417266669,229,88,60.66666667,1,0,1,1241,0.000116361
685031,1.40844473,229,82,51,0,0,1,1104,0.000118494
49367,1.422160217,677,71,110.3333333,2,0,2,1104,0.000142164
234374,1.425791497,406,178,32.33333333,1,0,1,991,0.000136681
168256,1.451977084,2808,98,793.3333333,0,1,2,1241,0.000149396
642427,1.40844473,162,122,12.66666667,0,0,1,573,0.000143278
46727,1.404789781,677,36,85.66666667,2,1,2,854,0.000150584
274822,1.39386403,101,83,25,2,1,2,854,0.000153771
250976,1.475898896,2808,163,796.6666667,7,0,1,1413,0.00015014
81231,1.412570439,406,178,78.66666667,2,0,1,991,0.000135948
213510,1.404250636,406,155,77.66666667,1,2,1,706,0.000150448
627250,1.39673275,229,93,95.66666667,3,0,3,1413,0.00017324
261332,1.406595442,406,145,43.66666667,1,0,1,573,0.000145931
600640,1.528814367,2808,163,467.6666667,2,0,1,1413,0.000142253
620603,1.469023021,2808,98,578.3333333,1,0,1,1241,0.000130776
614455,1.476753535,2808,163,788.3333333,3,0,1,1413,0.000135436
677352,1.457974289,95,59,5.666666667,2,0,1,1413,0.000116063
354883,1.476232742,2808,163,794.3333333,1,0,1,1413,0.000131899
574119,1.548858486,2808,163,338,1,0,1,1413,0.000145193
371879,1.433841732,2808,56,584,1,0,1,1104,0.000129832
19435,1.392664911,406,155,109,3,1,2,706,0.000164955
587608,1.399796702,208,30,55.33333333,6,0,2,1104,0.000152753
948333,1.445921713,2808,98,865.6666667,1,0,1,1241,0.000122922
143749,1.473060883,2808,98,537,1,0,1,1241,0.00013206
98944,1.445296633,2808,56,456.6666667,1,0,1,1104,0.00013391
147082,1.406041378,677,71,182.6666667,3,1,1,1104,0.000120525
688515,1.485520919,677,145,81,3,0,1,1527,0.000126067
765773,1.40844473,406,145,28.66666667,1,0,1,573,0.000146547
285693,1.411952565,2808,56,813.3333333,2,0,1,1104,0.00012479
7305,1.42376199,2808,56,706.6666667,1,0,1,1104,0.000126233
405522,1.41041486,2808,53,422.6666667,1,1,1,991,0.00014041
502978,1.435327541,2808,227,1057.333333,1,0,1,1527,0.000139063
762990,1.430588882,2808,53,260.6666667,1,0,1,991,0.000143213
130402,1.385611577,677,53,180.3333333,4,1,2,991,0.00014829
887718,1.414342373,677,53,77.33333333,2,0,2,991,0.000145049
391519,1.433124576,403,65,45,1,0,1,1104,0.000118511
403454,1.40844473,229,88,78.66666667,1,0,1,1241,0.000115428
681154,1.574074481,2808,227,229.3333333,4,0,1,1527,0.000164962
762885,1.659246202,2808,227,27,14,0,1,1527,0.000219873
804431,1.492348544,2808,163,660.6666667,3,0,1,1413,0.000138659
761179,1.47841173,677,112,77.66666667,7,0,3,1413,0.000188435
790797,1.635996988,229,93,1,2,0,1,1413,0.000119512
132940,1.402699818,81,19,13,1,1,1,854,0.000128151
196544,1.414616765,162,131,12,1,0,1,854,0.000133847
163835,1.40844473,50,41,10.66666667,1,0,1,854,0.000125835
1839912,1.40844473,2808,227,1136.333333,1,0,1,1527,0.000137902
26825,1.50142695,2808,163,616,2,0,1,1413,0.00013787
364861,1.408560451,46,45,5.666666667,0,1,1,991,0.000124206
151549,1.455872222,2808,98,742,1,0,1,1241,0.000126061
194246,1.573203858,2808,163,205.6666667,2,0,1,1413,0.000151003
365542,1.462020096,2808,98,666,1,0,1,1241,0.000128175
785101,1.436601264,2808,98,981.3333333,5,1,2,1241,0.000155245
385180,1.434524455,2808,98,1015,2,0,1,1241,0.000121103
747243,1.440142252,2808,98,940,1,0,1,1241,0.000121226
406733,1.396135035,11,10,2.666666667,2,0,2,991,0.000145332
333181,1.40844473,2808,45,187,1,0,1,854,0.000149353
406898,1.40844473,677,36,65.66666667,1,0,1,854,0.000124943
574483,1.408655914,677,71,144.6666667,1,0,1,1104,0.000115323
184471,1.465427315,2808,98,617,3,0,1,1241,0.000133051
105129,1.521468015,2808,163,507,12,0,1,1413,0.000186123
120412,1.455154562,2808,163,1025.333333,1,0,1,1413,0.000126996
745568,1.543228071,2808,163,371.6666667,3,0,1,1413,0.000147235
806991,1.40844473,162,134,24.33333333,1,0,1,991,0.000129407
153915,1.458131714,2808,163,987.6666667,1,0,1,1413,0.0001277
796281,1.57708435,2808,163,184.6666667,1,0,1,1413,0.000150545
104314,1.40844473,81,29,19.66666667,0,1,1,1104,0.000119868
147294,1.40844473,677,71,169.3333333,0,1,1,1104,0.000116774
674262,1.429662406,677,53,37.33333333,0,1,1,991,0.000125035
123363,1.44247579,2808,163,1157.333333,6,0,1,1413,0.000139137
142249,1.470605665,208,53,74.66666667,9,0,2,1413,0.000164152
147771,1.423820838,141,51,23.66666667,0,0,1,1241,0.000114591
199917,1.592929623,23,15,1,1,0,1,1413,0.000113063
611104,1.541644254,2808,163,381,7,0,2,1413,0.000178903
888484,1.620745406,2808,163,48.33333333,2,0,1,1413,0.000156799
956973,1.699589382,2808,163,5,5,0,1,1413,0.000165599
388972,1.46696178,2808,98,601,1,0,1,1241,0.000130087
739041,1.537523496,2808,163,409,5,0,1,1413,0.000151831
106916,1.452392752,403,98,89.66666667,1,0,1,1413,0.000114432
257787,1.493309481,403,98,45,1,0,1,1413,0.000116763
610880,1.492803364,403,98,46,2,0,1,1413,0.000118174
868174,1.530205331,403,98,14.33333333,2,0,2,1413,0.000143259
199369,1.40844473,406,155,61,1,0,1,706,0.000141085
121746,1.489386737,2808,163,683.3333333,1,0,1,1413,0.000134723
221803,1.474429889,208,53,69.66666667,8,0,2,1413,0.000158814
690718,1.428999563,89,45,28.66666667,2,0,2,1241,0.000140151
744969,1.396952835,4,9,2.333333333,0,2,2,854,0.000157007
130855,1.424960254,403,65,54.33333333,2,0,1,1104,0.000119482
222601,1.41157234,403,65,89,1,0,1,1104,0.000116259
293391,1.421106615,403,65,66.66666667,1,0,1,1104,0.000117399
327130,1.413207897,403,65,87.33333333,1,0,1,1104,0.000116344
472735,1.449992859,403,63,8.333333333,0,1,2,991,0.000148229
593129,1.422265915,403,65,61,1,0,1,1104,0.000117689
745071,1.428014646,403,79,88,3,0,2,1241,0.00014216
836017,1.44165628,403,65,36.33333333,1,0,1,1104,0.000118958
921289,1.421106338,403,98,129.6666667,1,0,1,1413,0.000112362
89305,1.469981759,2808,98,565.6666667,2,0,2,1241,0.000153912
748262,1.477304475,2808,163,781,3,0,2,1413,0.00015663
850161,1.40844473,677,53,97.33333333,1,0,1,991,0.000119566
16361,1.396979122,2808,53,562.6666667,2,0,1,991,0.000134438
108265,1.432856987,89,52,34,1,0,1,1413,0.000112575
354631,1.40844473,89,52,44.66666667,1,0,1,1413,0.000111986
510885,1.472098549,89,45,9,1,0,1,1241,0.000115631
180023,1.463700842,2808,163,927,6,0,2,1413,0.000163044
47246,1.411242071,46,57,15,2,0,1,1241,0.000117418
500612,1.432362171,46,57,4.666666667,1,0,1,1241,0.000116506
615937,1.41675747,46,57,13,0,0,1,1241,0.000115444
898946,1.417910279,46,64,14,2,0,1,1413,0.000115921
170228,1.40844473,2808,56,881.3333333,1,0,1,1104,0.000121728
677991,1.419267703,406,185,66.33333333,0,1,2,1104,0.000156949
757665,1.419650982,406,190,66,2,0,2,1241,0.000154828
740576,1.40844473,28,23,6,0,0,1,706,0.000130783
126903,1.408447466,403,60,41,1,0,1,854,0.000126024
107249,1.43159576,677,71,69.66666667,1,0,1,1104,0.000119067
845668,1.418818905,2808,56,756,2,0,2,1104,0.000148639
387095,1.472177846,2808,163,834,3,0,1,1413,0.000134375
899223,1.441623974,2808,163,1165.333333,4,0,1,1413,0.00013118
953552,1.437032359,2808,163,1201.666667,2,0,1,1413,0.000125612
918290,1.433827829,2808,56,586,2,0,1,1104,0.000131118
242473,1.395838206,101,83,23.66666667,1,0,2,854,0.000149961
298766,1.439076401,2808,56,513,1,1,1,1104,0.000134981
48622,1.40844473,677,36,77.33333333,1,0,1,854,0.000124387
503283,1.448460112,2808,98,834,2,0,1,1241,0.000125087
763611,1.412093236,2808,53,410.6666667,3,1,1,991,0.000144047
411745,1.40656629,2808,56,902,3,0,2,1104,0.00014754
158540,1.547509437,2808,227,385.3333333,2,0,2,1527,0.00017432
217641,1.597278699,2808,163,99.33333333,1,0,1,1413,0.000153686
724720,1.582556317,2808,227,179.3333333,1,0,1,1527,0.000161346
503668,1.408116886,677,53,129.3333333,2,0,1,991,0.000119452
158717,1.40844473,229,77,43,1,0,1,991,0.000122132
48806,1.445508217,208,53,102,1,0,1,1413,0.000109126
487038,1.557111512,208,53,9.666666667,3,0,1,1413,0.000117997
280692,1.483710322,2808,98,459.3333333,0,0,1,1241,0.000133993
299429,1.444132915,2808,98,893,3,0,1,1241,0.000125894
74452,1.401400235,677,36,96.66666667,2,0,1,854,0.000124865
802791,1.391282941,162,122,31.33333333,0,4,2,573,0.000194054
86927,1.647991098,2808,227,36,4,0,1,1527,0.000171444
831733,1.610217308,2808,98,32.66666667,1,0,2,1241,0.000169248
35864,1.446560371,2808,98,855.3333333,0,0,1,1241,0.000122574
496370,1.40844473,208,40,101.6666667,0,0,1,1241,0.000109957
286530,1.525107174,403,98,17,3,0,2,1413,0.000145089
243012,1.436205434,2808,56,554.6666667,1,0,1,1104,0.000130742
836394,1.56752104,2808,227,267.6666667,2,0,1,1527,0.000159604
854854,1.484117256,2808,163,723.3333333,1,0,1,1413,0.000133673
20740,1.433526525,141,54,7.666666667,1,0,1,1413,0.000114189
52736,1.396979122,101,76,16,0,0,2,706,0.000154112
106514,1.40844473,403,63,66.33333333,1,0,1,991,0.000120392
206465,1.456807855,2808,98,723.3333333,6,0,1,1241,0.000140707
484607,1.467050447,2808,163,885,1,0,1,1413,0.000129812
132095,1.40844473,2808,98,1295.333333,1,0,1,1241,0.000115309
1518379,1.40844473,208,40,94.66666667,1,0,1,1241,0.000110956
921598,1.402699818,2808,163,1437.666667,2,0,1,1413,0.000123342
8245,1.427050977,2808,53,295.6666667,2,0,2,991,0.000163138
137401,1.428571658,2808,53,282.6666667,1,0,1,991,0.000142422
562663,1.429223973,2808,53,274.3333333,1,0,1,991,0.000142721
251210,1.402682795,101,65,6.666666667,0,0,2,573,0.000158874
883345,1.40844473,406,169,76,1,0,1,854,0.000137304
329232,1.527559104,2808,163,476,6,0,1,1413,0.000153665
480956,1.538205442,2808,163,402.3333333,1,0,1,1413,0.000143067
104147,1.402699818,229,77,60.33333333,1,0,1,991,0.000121271
409337,1.402699818,229,48,28,1,0,1,706,0.000131372
421122,1.391282941,101,65,12.66666667,0,2,3,573,0.000195423
490769,1.40844473,101,76,10.33333333,1,0,1,706,0.000133728
487663,1.451214844,2808,56,397.3333333,2,0,2,1104,0.000157951
796957,1.40844473,2808,53,454.6666667,1,0,1,991,0.000136529
639621,1.40844473,229,88,75,1,0,1,1241,0.000115617
778959,1.40844473,229,88,72.66666667,1,0,1,1241,0.000115738
795054,1.425028075,229,77,10.66666667,0,1,1,991,0.000126225
952834,1.40844473,2808,98,1263.333333,1,0,1,1241,0.000115683
289629,1.410602984,141,44,25.66666667,3,0,2,1104,0.000144568
755496,1.470746321,2808,163,848.6666667,2,0,1,1413,0.000131964
746068,1.376550444,95,48,30.33333333,8,1,4,1104,0.000227937
502774,1.404108907,2808,45,213.3333333,0,0,1,854,0.000147841
806822,1.402699818,2808,53,519.6666667,2,0,1,991,0.000135759
897322,1.424422067,2808,53,313.3333333,1,1,1,991,0.000144102
342691,1.42731494,2808,56,660.6666667,1,0,1,1104,0.000127543
648097,1.450636448,2808,98,807.3333333,1,0,1,1241,0.000124355
607094,1.491451306,2808,98,407.6666667,1,0,1,1241,0.000136303
810592,1.463129801,2808,163,938.3333333,3,0,1,1413,0.000132144
222959,1.456272005,2808,98,730,3,0,2,1241,0.000151765
6613,1.385624113,81,29,33.33333333,2,2,2,1104,0.000151789
159406,1.402699818,81,19,12,0,1,1,854,0.00012761
606043,1.40844473,208,40,98.66666667,1,0,1,1241,0.000110743
145543,1.40844473,406,155,63,1,0,1,706,0.000141001
1777836,1.40844473,2808,56,844.6666667,1,0,1,1104,0.000122608
944933,1.423071499,2808,56,713,2,0,1,1104,0.000127434
26350,1.40844473,28,43,2,1,0,1,1338,0.000114484
920117,1.40844473,2808,53,448.6666667,1,0,1,991,0.000136725
153503,1.415574965,406,178,65,2,0,1,991,0.000136543
694411,1.40844473,141,44,30.33333333,0,0,1,1104,0.000116738
20319,1.385250661,95,42,29,1,2,3,991,0.000183681
938878,1.429486081,2808,53,271.6666667,0,0,1,991,0.000142252
74857,1.40844473,2808,53,481.6666667,1,0,1,991,0.000135655
322642,1.453134952,46,50,1.333333333,2,0,1,1104,0.000120542
840289,1.402699818,2808,163,1439,2,0,1,1413,0.000123334
408531,1.408458839,406,145,24.66666667,0,0,1,573,0.000146151
961152,1.40844473,2808,163,1392.666667,1,0,1,1413,0.000122234
109274,1.408545609,2808,53,438.3333333,1,0,1,991,0.000137065
927795,1.51704092,403,98,22.66666667,2,0,1,1413,0.000119387
760389,1.443107405,89,45,16.66666667,2,0,1,1241,0.000116688
796914,1.436042015,89,39,12,1,0,1,1104,0.000118038
545534,1.464016311,2808,98,637,1,0,1,1241,0.000129016
752303,1.480337555,2808,163,752.3333333,2,0,1,1413,0.000134256
854203,1.498191123,2808,98,378,1,0,1,1241,0.000137322
12128,1.489243913,677,112,62,4,0,2,1413,0.000148269
818254,1.419908512,677,71,119,1,0,1,1104,0.000116599
847970,1.506590588,2808,163,581.6666667,1,0,1,1413,0.000137554
166767,1.396978027,406,145,62.66666667,1,2,3,573,0.000200498
278644,1.437910427,50,44,2.333333333,0,1,1,991,0.000124337
569119,1.4262434,50,48,8.333333333,0,1,1,1104,0.000121196
840215,1.425645702,2808,56,677.3333333,0,1,1,1104,0.000129482
647670,1.421765937,406,190,63.33333333,1,0,1,1241,0.000132371
359026,1.530922345,229,88,5.666666667,1,1,1,1241,0.000122416
617536,1.40844473,229,88,76,0,0,1,1241,0.000114953
42589,1.601144506,2808,163,89.66666667,2,0,2,1413,0.000173692
620056,1.577344695,2808,163,183,6,0,1,1413,0.000162834
1113,1.554674843,2808,227,339.6666667,1,0,1,1527,0.000156159
201983,1.545878582,2808,163,360.3333333,3,0,1,1413,0.000147604
537444,1.677394098,2808,227,18.66666667,2,0,1,1527,0.000168087
2006721,1.429716562,2808,227,1087.333333,1,0,1,1527,0.000138605
754219,1.416449602,162,127,5.333333333,0,0,1,706,0.000138553
38805,1.522993422,677,71,2.333333333,0,3,1,1104,0.000145711
845662,1.466691991,677,112,81.66666667,4,0,1,1413,0.000124728
490860,1.576301729,2808,163,189.3333333,2,0,1,1413,0.000151587
749571,1.569931561,89,52,1.333333333,1,0,1,1413,0.000114404
49797,1.42432739,2808,56,696.3333333,2,0,1,1104,0.000127897
288154,1.420151643,2808,56,745.6666667,4,0,1,1104,0.000131603
1498,1.502335773,2808,163,608,3,0,1,1413,0.000140096
71373,1.40844473,2808,163,1417.666667,1,0,1,1413,0.000122057
297839,1.40844473,2808,163,1410,1,0,1,1413,0.00012211
502989,1.40844473,208,53,140,1,0,1,1413,0.000107069
591459,1.437776615,208,53,108,2,0,2,1413,0.000135531
1163,1.40844473,406,145,41,1,0,1,573,0.00014604
224925,1.622657102,2808,163,45.66666667,1,0,1,1413,0.00015572
98819,1.40844473,677,71,172,1,0,1,1104,0.000113976
368578,1.40844473,2808,163,1406.333333,1,0,1,1413,0.000122135
919812,1.435044136,677,79,109.6666667,3,0,2,1241,0.000142397
198426,1.43423736,677,112,168,1,0,1,1413,0.000113637
789514,1.396979122,229,77,66.33333333,1,2,1,991,0.000132397
932299,1.40844473,229,61,11,0,0,1,854,0.00012648
1016154,1.40844473,81,23,12.66666667,1,0,1,991,0.000120598
847374,1.615637657,2808,163,54.33333333,3,0,1,1413,0.000158374
949780,1.487752315,2808,163,695.3333333,6,0,1,1413,0.000147849
782631,1.40844473,95,34,3.666666667,0,1,1,706,0.000134128
616296,1.648281312,2808,227,35,4,0,1,1527,0.000171479
101415,1.49153245,2808,163,666.3333333,1,0,1,1413,0.000135181
597239,1.421253504,2808,163,1336.333333,1,0,1,1413,0.000122706
566984,1.416662684,208,40,88,2,0,2,1241,0.000137537
347151,1.576181943,2808,163,190.3333333,3,0,3,1413,0.000199097
657329,1.402699818,229,77,55,0,1,1,991,0.000124053
21009,1.464187911,2808,98,632,2,0,1,1241,0.000130515
78758,1.418811123,141,54,35,2,0,1,1413,0.000114201
414291,1.40844473,403,65,95.33333333,0,1,1,1104,0.000118564
756959,1.451519349,403,63,7,0,1,1,991,0.000125854
759224,1.43426266,403,65,42.66666667,0,2,2,1104,0.000151618
487012,1.40844473,2808,45,183.6666667,1,0,1,854,0.000149474
812388,1.464890692,2808,163,910.3333333,1,0,1,1413,0.000129265
450991,1.569693284,2808,227,259,1,0,1,1527,0.000158716
117990,1.396892777,229,77,69.33333333,2,0,3,991,0.000176671
955009,1.40844473,229,35,1.333333333,0,1,1,573,0.000140276
414506,1.40844473,229,93,81,1,0,1,1413,0.000113778
246169,1.503160098,2808,163,599.3333333,3,0,2,1413,0.0001607
753833,1.47603054,2808,163,795.3333333,3,0,2,1413,0.000156338
868616,1.565802107,2808,163,246.3333333,6,0,1,1413,0.000160729
988627,1.53862468,2808,163,399.6666667,2,0,1,1413,0.000144406
97384,1.510120754,2808,227,585.6666667,7,0,1,1527,0.000165609
520583,1.581727579,2808,163,158.3333333,4,0,1,1413,0.000157005
185383,1.502694716,2808,227,632.6666667,1,0,1,1527,0.000147861
69520,1.40844473,677,36,74,1,0,1,854,0.000124546
103033,1.411433056,677,53,88,2,0,1,991,0.000121457
811598,1.40844473,677,36,54.33333333,1,0,1,854,0.000125486
216586,1.41643443,403,65,77.33333333,0,0,1,1104,0.000116245
667584,1.611101979,95,59,1,3,0,2,1413,0.00014239
371530,1.419720427,229,77,16,1,0,1,991,0.00012348
796710,1.422878985,677,53,57.33333333,1,0,1,991,0.000121542
201958,1.418087037,2808,98,1195.333333,1,0,1,1241,0.000116588
35719,1.426337134,2808,56,671,2,1,1,1104,0.000131598
601421,1.40844473,208,40,99.66666667,1,0,1,1241,0.00011069
178135,1.402699818,89,33,18.33333333,0,1,1,991,0.000123121
